DATASET
OBJTYPE "mesh2d"
BEGVEC
ND 9220
NC 18046
NAME "Geschw_0"
TIMEUNITS seconds
TS 0 1000
-0.007000             0.06900
 0.057000            -0.03300
 0.133000            -0.04900
 0.053000             0.00400
 0.000000             0.00000
 0.017000            -0.03800
 0.000000            -0.00000
 0.001000            -0.00200
 0.024000            -0.04200
 0.030000            -0.03100
 0.181000             0.03500
 0.189000             0.04700
 0.000000             0.00100
 0.001000             0.00100
 0.000000             0.00000
 0.007000             0.01200
 0.000000            -0.00000
 0.000000             0.00000
 0.042000            -0.01200
 0.088000            -0.01900
 0.001000             0.00000
 0.081000             0.00800
 0.069000            -0.01200
 0.000000             0.00000
 0.120000             0.00000
 0.001000             0.00000
 0.041000             0.00400
 0.000000             0.00000
 0.029000             0.00400
 0.047000             0.02800
 0.000000             0.00000
 0.136000             0.01000
 0.046000            -0.00900
 0.000000             0.00000
 0.001000             0.00000
 0.000000             0.00000
 0.174000             0.05700
 0.061000             0.01800
 0.207000             0.00900
 0.000000             0.00000
 0.000000             0.00000
 0.037000             0.05400
 0.039000             0.03300
 0.000000             0.00000
 0.061000             0.01000
 0.038000             0.00200
 0.001000            -0.00000
 0.000000             0.00000
 0.051000            -0.00100
 0.007000            -0.00100
 0.000000            -0.00000
 0.047000            -0.01800
 0.000000            -0.00000
 0.013000            -0.00800
 0.058000            -0.02700
 0.002000            -0.00100
 0.040000            -0.02200
 0.041000            -0.03200
 0.022000            -0.02200
 0.030000            -0.05300
 0.026000            -0.03200
 0.008000             0.00400
 0.018000             0.01900
 0.011000             0.01400
-0.041000            -0.02800
 0.008000             0.01100
-0.049000            -0.04100
-0.076000            -0.00700
-0.012000             0.00000
-0.032000            -0.02700
-0.005000            -0.00000
 0.000000             0.00000
 0.099000            -0.02800
 0.117000            -0.00800
 0.000000             0.00000
 0.047000             0.03800
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.036000            -0.04400
 0.000000             0.00000
 0.099000             0.01800
 0.000000             0.00000
 0.000000             0.00000
 0.062000             0.03100
 0.033000             0.00100
 0.004000             0.00100
 0.000000            -0.00000
 0.044000            -0.00500
 0.000000             0.00000
 0.000000            -0.00000
 0.088000            -0.01500
 0.001000            -0.00000
 0.000000             0.00000
 0.002000            -0.00000
 0.088000            -0.04700
 0.070000            -0.01000
 0.076000            -0.00700
 0.027000            -0.00200
 0.032000             0.02100
 0.100000             0.00100
 0.094000             0.00800
 0.094000            -0.01000
 0.145000            -0.01100
 0.031000             0.00400
 0.183000             0.01600
 0.179000             0.01900
 0.126000             0.00700
 0.276000             0.03400
 0.211000            -0.01900
 0.000000            -0.00000
 0.000000             0.00000
 0.051000             0.04200
 0.048000             0.02300
 0.000000             0.00000
 0.000000             0.00000
 0.020000            -0.00200
 0.000000             0.00000
 0.051000            -0.01500
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.041000            -0.02300
 0.000000            -0.00000
 0.030000            -0.02200
 0.000000            -0.00000
 0.057000            -0.04800
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.009000             0.01800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.027000             0.01200
 0.000000             0.00000
 0.051000             0.03100
 0.106000             0.04800
 0.050000             0.06700
 0.000000             0.00000
 0.001000             0.00100
 0.110000             0.07100
 0.132000             0.04800
 0.057000            -0.07400
 0.124000             0.03200
 0.000000             0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.001000             0.00000
 0.001000             0.00000
 0.001000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.138000             0.00900
 0.039000             0.01200
 0.017000             0.00300
 0.101000            -0.00300
 0.098000            -0.01000
 0.064000            -0.00700
 0.066000            -0.01100
 0.036000            -0.01300
 0.131000            -0.04300
 0.049000            -0.01800
 0.015000            -0.00100
 0.009000            -0.00000
 0.003000            -0.00000
 0.008000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.103000             0.01900
 0.215000             0.03800
 0.317000             0.04300
 0.297000             0.09800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.056000             0.01000
 0.016000            -0.00000
 0.031000            -0.00200
 0.053000            -0.00100
 0.069000            -0.01600
 0.000000            -0.00000
 0.067000            -0.02500
 0.051000            -0.02500
 0.047000            -0.02700
 0.047000            -0.03700
 0.000000            -0.00000
 0.051000            -0.02800
 0.049000            -0.03300
 0.034000            -0.02200
 0.000000             0.00000
 0.000000             0.00000
 0.006000            -0.00300
 0.096000            -0.02500
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.087000            -0.01700
 0.000000             0.00000
 0.000000             0.00000
 0.012000             0.01600
 0.016000             0.00800
 0.000000             0.00000
 0.009000             0.05000
 0.001000             0.00100
 0.001000            -0.00000
 0.147000             0.01600
 0.079000            -0.04100
 0.099000            -0.02400
 0.092000             0.01600
 0.044000             0.00900
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.124000             0.02900
 0.086000             0.01900
 0.004000             0.00000
 0.004000             0.00000
